ID,N_VICTIMAS,FECHA,AAAA,MM,DD,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,VICTIMA,ACUSADO,ROL_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CALLE,CRUCE,LATITUD,LONGITUD,DIA_SEMANA
2016-0135,1,2016-10-24,2016,10,24,5,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,PEATON,SD,PEATON,MASCULINO,29,"FIGUEROA ALCORTA, PRES. AV.","PINEDO, INT.",-58.42260225,-34.56403694,Monday
2016-0136,1,2016-10-25,2016,10,25,0,AU BUENOS AIRES - LA PLATA KM. 4,AUTOPISTA,MOTO,CARGAS,CONDUCTOR,SD,,AUTOPISTA BUENOS AIRES - LA PLATA,,,,Tuesday
2016-0137,1,2016-10-25,2016,10,25,0,AV SAN MARTIN Y LADINES,AVENIDA,MOTO,MOTO,CONDUCTOR,MASCULINO,30,SAN MARTIN AV.,LADINES,-58.51537091,-34.59035925,Tuesday
2016-0138,1,2016-10-27,2016,10,27,20,AV CABILDO Y BLANCO ENCALADA,AVENIDA,BICICLETA,CARGAS,CICLISTA,FEMENINO,33,CABILDO AV.,BLANCO ENCALADA,-58.4590967,-34.55922742,Thursday
2016-0139,1,2016-10-28,2016,10,28,23,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,35,"FIGUEROA ALCORTA, PRES. AV.",DORREGO AV.,-58.42008769,-34.56539579,Friday
2016-0140,1,2016-10-31,2016,10,31,2,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,20,JURAMENTO AV.,VUELTA DE OBLIGADO,-58.45566399,-34.56147293,Monday
2016-0142,1,2016-11-05,2016,11,5,23,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,46,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.",-58.37533517,-34.59276462,Saturday
2016-0143,1,2016-11-06,2016,11,6,4,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,MOTO,SD,CONDUCTOR,MASCULINO,35,27 DE FEBRERO AV.,ESCALADA AV.,-58.44451316,-34.68475866,Sunday
2016-0144,1,2016-11-07,2016,11,7,12,AV. ALTE. BROWN 984,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,83,"BROWN, ALTE. AV.",,-58.35975012,-34.63343907,Monday
2016-0145,1,2016-11-07,2016,11,7,20,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,39,DEL LIBERTADOR AV.,LA PAMPA,-58.44523595,-34.55953855,Monday
2016-0146,1,2016-11-09,2016,11,9,20,PICHINCHA Y AV BRASIL,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,29,PICHINCHA AV.,BRASIL,-58.39626094,-34.63036565,Wednesday
2016-0147,1,2016-11-16,2016,11,16,21,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,MOVIL,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,55,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",-58.38896772,-34.61799615,Wednesday
2016-0148,1,2016-11-16,2016,11,16,22,AV GARMENDIA 4895,AVENIDA,MOTO,MOTO,CONDUCTOR,MASCULINO,,GARMENDIA AV.,,-58.46536113,-34.59484504,Wednesday
2016-0150,1,2016-11-18,2016,11,18,18,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,41,"ALCORTA, AMANCIO AV.","TABORDA, DIOGENES",-58.40879146,-34.65273216,Friday
2016-0151,1,2016-11-18,2016,11,18,20,SD,CALLE,PEATON,SD,PEATON,SD,,,,,,Friday
2016-0152,1,2016-11-23,2016,11,23,21,AV PERITO MORENO Y ZUVIRIA,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,42,"MORENO, PERITO AV.",ZUVIRIA,-58.46451841,-34.64991946,Wednesday
2016-0153,1,2016-11-25,2016,11,25,15,ARAOZ Y AV CORDOBA,AVENIDA,PEATON,MOTO,PEATON,FEMENINO,83,ARAOZ,CORDOBA AV.,-58.4291709,-34.59485488,Friday
2016-0154,1,2016-11-26,2016,11,26,14,AV GRAL PAZ 15200,GRAL PAZ,MOTO,MOTO,CONDUCTOR,MASCULINO,38,"PAZ, GRAL. AV.",,-58.49007772,-34.68251141,Saturday
2016-0155,1,2016-11-26,2016,11,26,16,MADERO 900,CALLE,PEATON,AUTO,PEATON,FEMENINO,29,MADERO,,-58.52756365,-34.62772274,Saturday
2016-0156,1,2016-11-26,2016,11,26,19,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,23,INDEPENDENCIA AV.,DEAN FUNES,-58.40638983,-34.61943202,Saturday
2016-0157,1,2016-12-03,2016,12,3,6,AV JUAN B JUSTO 5645,AVENIDA,MOTO,MOTO,CONDUCTOR,MASCULINO,23,"JUSTO, JUAN B. AV.",,-58.47576807,-34.61740997,Saturday
2016-0159,1,2016-12-04,2016,12,4,7,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,AUTO,SD,CONDUCTOR,MASCULINO,23,27 DE FEBRERO AV.,ESCALADA AV.,-58.44451316,-34.68475866,Sunday
2016-0160,1,2016-12-06,2016,12,6,5,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,CARGAS,OBJETO FIJO,CONDUCTOR,MASCULINO,29,AUTOPISTA PERITO MORENO,,-58.51927194,-34.63635787,Tuesday
2016-0161,1,2016-12-06,2016,12,6,7,AV SANTA FE Y GODOY CRUZ,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,50,SANTA FE AV.,GODOY CRUZ,-58.42525456,-34.57866344,Tuesday
2016-0162,1,2016-12-07,2016,12,7,5,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,38,"LACROZE, FEDERICO AV.",FOREST AV.,-58.45396573,-34.58518167,Wednesday
2016-0163,1,2016-12-10,2016,12,10,7,AV GRAL PAZ Y AV GENERAL MOSCONI,GRAL PAZ,MOTO,AUTO,CONDUCTOR,MASCULINO,23,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,-58.52340614,-34.59798754,Saturday
2016-0164,1,2016-12-11,2016,12,11,6,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,AUTO,AUTO,CONDUCTOR,MASCULINO,29,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",-58.42323628,-34.64119105,Sunday
2016-0165,1,2016-12-12,2016,12,12,8,AV MARTIN GARCIA 300,AVENIDA,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,37,"GARCIA, MARTIN AV.",,-58.36926144,-34.62841919,Monday
2016-0168,1,2016-12-13,2016,12,13,10,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,43,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",-58.42323628,-34.64119105,Tuesday
2016-0169,1,2016-12-15,2016,12,15,15,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,24,NU?EZ,"BALBIN, RICARDO, DR. AV.",-58.47935434,-34.55676497,Thursday
2016-0170,1,2016-12-19,2016,12,19,17,AV GRAL PAZ 4500,GRAL PAZ,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,"PAZ, GRAL. AV.",,-58.50598256,-34.5637998,Monday
2016-0171,1,2016-12-25,2016,12,25,19,AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO,AUTOPISTA,MOTO,MOTO,CONDUCTOR,SD,,"HUERGO, ING. AV.",AUTOPISTA 25 DE MAYO,-58.36607137,-34.62150748,Sunday
2016-0172,1,2016-12-26,2016,12,26,8,AV GARAY Y CASTRO,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,38,"GARAY, JUAN DE AV.",CASTRO,-58.41918902,-34.63174259,Monday
2016-0173,1,2016-12-26,2016,12,26,19,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,DIRECTORIO AV.,SAN PEDRITO AV.,-58.46749188,-34.63551751,Monday
2016-0174,1,2016-12-27,2016,12,27,0,AUTOPISTA 25 DE MAYO,AUTOPISTA,SD,SD,SD,SD,,AUTOPISTA 25 DE MAYO,,,,Tuesday
2016-0175,1,2016-12-27,2016,12,27,8,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,PEATON,BICICLETA,PEATON,FEMENINO,,"FALCON, RAMON L.,CNEL.",MEMBRILLAR,-58.46064174,-34.62960517,Tuesday
2016-0176,1,2016-12-28,2016,12,28,1,AV BELGRANO Y AV PASEO COLON,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,28,BELGRANO AV.,PASEO COLON AV.,-58.36956186,-34.61232875,Wednesday
2016-0177,1,2016-12-29,2016,12,29,4,ARENALES 3319,CALLE,PEATON,AUTO,PEATON,FEMENINO,27,ARENALES,,-58.40966671,-34.58788235,Thursday
2016-0178,1,2016-12-30,2016,12,30,16,REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA,CALLE,PEATON,MULTIPLE,PEATON,FEMENINO,7,REPUBLICA BOLIVARIANA DE VENEZUELA,SAAVEDRA,-58.40288226,-34.61544091,Friday
2017-0001,1,2017-01-02,2017,1,2,1,AV. JUAN B JUSTO Y ACHUPALLAS,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,18,"JUSTO, JUAN B. AV.",ACHUPALLAS,-58.4659423,-34.61028571,Monday
2017-0003,1,2017-01-05,2017,1,5,3,OLAVARRIA Y AV. VELEZ SARSFIELD,AVENIDA,CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,33,OLAVARRIA,VELEZ SARSFIELD AV.,-58.38957669,-34.64410277,Thursday
2017-0007,1,2017-01-11,2017,1,11,17,LIMA Y MEXICO,CALLE,PEATON,MULTIPLE,PEATON,MASCULINO,48,LIMA,MEXICO,-58.3816166,-34.61529543,Wednesday
2017-0008,1,2017-01-16,2017,1,16,0,JOSE A CABRERA Y BONPLAND,CALLE,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,"CABRERA, JOSE A.",BONPLAND,-58.43917004,-34.58494351,Monday
2017-0009,1,2017-01-16,2017,1,16,13,AU 25 DE MAYO Y AV. BOEDO,AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,36,AUTOPISTA 25 DE MAYO,,-58.41595919,-34.62743346,Monday
2017-0010,1,2017-01-16,2017,1,16,16,AV. DIRECTORIO Y RIGLOS,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,23,DIRECTORIO AV.,RIGLOS,-58.4356488,-34.62828656,Monday
2017-0011,1,2017-01-22,2017,1,22,2,AV. GRAL. PAZ Y AV. R. BALBIN,GRAL PAZ,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,29,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",-58.5007381,-34.5497951,Sunday
2017-0012,1,2017-01-24,2017,1,24,14,TRAFUL Y DIOGENES TABORDA,CALLE,MOTO,CARGAS,CONDUCTOR,MASCULINO,30,TRAFUL,"TABORDA, DIOGENES",-58.40969005,-34.6505529,Tuesday
2017-0013,1,2017-01-27,2017,1,27,7,IRIARTE 3055,AVENIDA,PEATON,CARGAS,PEATON,MASCULINO,4,"IRIARTE, GRAL. AV.",,-58.38972622,-34.65098981,Friday
2017-0014,1,2017-01-28,2017,1,28,8,AV. DONADO Y ARIAS,AVENIDA,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,22,DONADO,ARIAS,-58.49185972,-34.55046754,Saturday
2017-0015,1,2017-02-02,2017,2,2,15,CORDOBA AV. Y CALLAO,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,82,CORDOBA AV.,CALLAO AV.,-58.39293417,-34.59963642,Thursday
2017-0016,1,2017-02-03,2017,2,3,5,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,27,AUTOPISTA 25 DE MAYO,,-58.38099494,-34.62288231,Friday
2017-0017,1,2017-02-06,2017,2,6,8,AV. JUAN B JUSTO Y PARAGUAY,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,32,"JUSTO, JUAN B. AV.",PARAGUAY,-58.429012,-34.58095431,Monday
2017-0018,1,2017-02-09,2017,2,9,7,AV. GRAL. PAZ Y AV. DE LOS CORRALES,GRAL PAZ,MOTO,AUTO,CONDUCTOR,MASCULINO,30,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,-58.50877521,-34.66977709,Thursday
2017-0021,1,2017-02-18,2017,2,18,5,SARMIENTO Y LIBERTAD,CALLE,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,43,SARMIENTO,LIBERTAD,-58.38362373,-34.60509972,Saturday
2017-0024,1,2017-02-23,2017,2,23,20,AV. RIVADAVIA 7121,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,39,RIVADAVIA AV.,,-58.46589308,-34.62955795,Thursday
2017-0025,1,2017-02-24,2017,2,24,17,AV. FERNANDEZ DE LA CRUZ Y RIVERA INDARTE,AVENIDA,MOTO,SD,CONDUCTOR,MASCULINO,23,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",RIVERA INDARTE AV.,-58.43614426,-34.6542464,Friday
2017-0026,2,2017-02-26,2017,2,26,5,AV. PERITO MORENO Y FOURNIER,AVENIDA,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,"MORENO, PERITO AV.",FOURNIER,-58.41842777,-34.64979057,Sunday
2017-0026,2,2017-02-26,2017,2,26,5,AV. PERITO MORENO Y FOURNIER,AVENIDA,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,19,"MORENO, PERITO AV.",FOURNIER,-58.41842777,-34.64979057,Sunday
2017-0027,1,2017-02-26,2017,2,26,21,AV. CASEROS 1429,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,,CASEROS AV.,,-58.38332245,-34.6319325,Sunday
2017-0028,1,2017-02-28,2017,2,28,9,AV. GAONA Y FRAGATA SARMIENTO,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,87,GAONA AV.,FRAGATA PRES. SARMIENTO,-58.45475488,-34.61196327,Tuesday
2017-0029,1,2017-03-07,2017,3,7,2,MOZART Y TANDIL,CALLE,SD,AUTO,SD,MASCULINO,34,MOZART,TANDIL,-58.48501341,-34.64742455,Tuesday
2017-0030,1,2017-03-07,2017,3,7,8,MOZART Y COLECTORA AV. TTE. LUIS J DELLEPIANE,AVENIDA,AUTO,PASAJEROS,CONDUCTOR,FEMENINO,27,MOZART,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,-58.47010988,-34.65872088,Tuesday
2017-0031,1,2017-03-11,2017,3,11,1,24 DE NOVIEMBRE Y PAVON ,CALLE,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,70,24 DE NOVIEMBRE,PAVON,-58.4099756,-34.62873635,Saturday
2017-0032,1,2017-03-12,2017,3,12,5,AV. GRAL. PAZ Y PEDRO DE MENDOZA,GRAL PAZ,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,40,"PAZ, GRAL. AV.",LOS CEDROS,-58.48892175,-34.68359163,Sunday
2017-0033,1,2017-03-12,2017,3,12,7,AV. GRAL. PAZ KM. 10,GRAL PAZ,AUTO,AUTO,CONDUCTOR,MASCULINO,28,"PAZ, GRAL. AV.","GUTIERREZ, RICARDO",-58.52466448,-34.60325478,Sunday
2017-0034,1,2017-03-13,2017,3,13,7,GODOY CRUZ 2651,CALLE,PEATON,AUTO,PEATON,MASCULINO,43,GODOY CRUZ,,-58.42554218,-34.57929036,Monday
2017-0035,3,2017-03-23,2017,3,23,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",-58.35881506,-34.61113641,Thursday
2017-0035,3,2017-03-23,2017,3,23,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,32,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",-58.35881506,-34.61113641,Thursday
2017-0035,3,2017-03-23,2017,3,23,5,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,30,"ACHAVAL RODRIGUEZ, T., DR. AV.","VILLAFLOR, AZUCENA",-58.35881506,-34.61113641,Thursday
2017-0036,2,2017-03-29,2017,3,29,18,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,,"PAZ, GRAL. AV.",CAMPANA,-58.51452347,-34.58159762,Wednesday
2017-0036,2,2017-03-29,2017,3,29,18,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,20,"PAZ, GRAL. AV.",CAMPANA,-58.51452347,-34.58159762,Wednesday
2017-0037,1,2017-03-31,2017,3,31,3,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,41,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",-58.38896772,-34.61799615,Friday
2017-0038,1,2017-04-01,2017,4,1,19,AV. CASTAÑARES Y LAUTARO,AVENIDA,MOTO,AUTO,CONDUCTOR,FEMENINO,40,CASTA?ARES AV.,LAUTARO,-58.44516857,-34.64363363,Saturday
2017-0040,1,2017-04-03,2017,4,3,9,CAMINO CIUDAD UNUVERSITARIA Y AV. TTE. GUIRALDES,AVENIDA,AUTO,MULTIPLE,CONDUCTOR,MASCULINO,43,"GUIRALDES, INT.",,-58.43834197,-34.54560369,Monday
2017-0041,1,2017-04-03,2017,4,3,23,BALDOMERO FERNANDEZ MORENO 2186,CALLE,MOTO,AUTO,CONDUCTOR,MASCULINO,17,"FERNANDEZ MORENO, BALDOMERO",,-58.45485084,-34.63531854,Monday
2017-0042,1,2017-04-10,2017,4,10,9,AV. LEOPOLDO LUGONES PKM 6900,GRAL PAZ,MOTO,CARGAS,CONDUCTOR,MASCULINO,,"LUGONES, LEOPOLDO AV.",,,,Monday
2017-0045,1,2017-04-14,2017,4,14,6,NOGOYA 5940,CALLE,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,NOGOYA,,-58.52449285,-34.62454175,Friday
2017-0047,1,2017-04-23,2017,4,23,6,AV. ARGENTINA Y AV. CORVALAN,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,37,ARGENTINA AV.,CORVALAN,-58.46713742,-34.6719879,Sunday
2017-0049,1,2017-04-27,2017,4,27,18,AV. FERNANDEZ DE LA CRUZ Y VARELA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,22,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",VARELA AV.,-58.43850413,-34.65554754,Thursday
2017-0050,2,2017-04-28,2017,4,28,11,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,46,AUTOPISTA PERITO MORENO,,,,Friday
2017-0050,2,2017-04-28,2017,4,28,11,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,16,AUTOPISTA PERITO MORENO,,,,Friday
2017-0051,1,2017-05-01,2017,5,1,3,AU DELLEPIANE 2400,AUTOPISTA,AUTO,AUTO,CONDUCTOR,MASCULINO,33,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,,,Monday
2017-0052,1,2017-05-05,2017,5,5,3,AV. GRAL. PAZ Y GOLETA JULIA,GRAL PAZ,PEATON,CARGAS,PEATON,FEMENINO,47,"PAZ, GRAL. AV.",GOLETA SANTA CRUZ,-58.49413799,-34.68095739,Friday
2017-0053,1,2017-05-05,2017,5,5,20,VIEYTES Y VILLARINO,CALLE,MOTO,CARGAS,CONDUCTOR,MASCULINO,28,VIEYTES,VILLARINO,-58.37547846,-34.65326075,Friday
2017-0054,1,2017-05-07,2017,5,7,21,AV. DE LOS CONSTITUYENTES Y PEDRO MORAN,AVENIDA,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,20,DE LOS CONSTITUYENTES AV.,"MORAN, PEDRO",-58.48680218,-34.58689719,Sunday
2017-0055,1,2017-05-09,2017,5,9,8,AV. DE LOS CONSTITUYENTES 4900,AVENIDA,AUTO,AUTO,CONDUCTOR,MASCULINO,32,DE LOS CONSTITUYENTES AV.,,-58.49563989,-34.57962262,Tuesday
2017-0058,1,2017-05-09,2017,5,9,23,AV. CORDOBA Y LIBERTAD,AVENIDA,PEATON,MOTO,PEATON,MASCULINO,80,CORDOBA AV.,LIBERTAD,-58.38403232,-34.5991594,Tuesday
2017-0059,1,2017-05-11,2017,5,11,9,BRASIL Y LIMA,CALLE,PEATON,PASAJEROS,PEATON,FEMENINO,39,BRASIL,LIMA,-58.38223382,-34.62693865,Thursday
2017-0060,1,2017-05-13,2017,5,13,7,AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ,AVENIDA,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MASCULINO,30,ESCALADA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.45966521,-34.67323292,Saturday
